host_id,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_encoded,room_type_encoded
5722995.0,2.0,87.0,1.0,77.0,12.0,1.0
22019825.0,7.0,2.0,1.0,0.0,12.0,1.0
2930761.0,2.0,7.0,1.0,359.0,149.0,1.0
25237492.0,30.0,8.0,34.0,339.0,28.0,1.0
3666809.0,1.0,6.0,1.0,0.0,19.0,0.0
37312959.0,1.0,411.0,5.0,161.0,103.0,0.0
215556105.0,1.0,10.0,3.0,89.0,37.0,0.0
204684505.0,3.0,9.0,1.0,353.0,54.0,1.0
24600315.0,1.0,0.0,1.0,0.0,39.0,0.0
2007148.0,3.0,4.0,1.0,0.0,68.0,1.0
251318098.0,2.0,1.0,1.0,0.0,146.0,1.0
2141311.0,2.0,0.0,2.0,0.0,12.0,0.0
161324994.0,30.0,1.0,6.0,44.0,4.0,0.0
68930733.0,1.0,0.0,1.0,0.0,18.0,0.0
33190103.0,2.0,1.0,1.0,0.0,6.0,1.0
247171817.0,1.0,1.0,1.0,66.0,39.0,0.0
126607.0,3.0,155.0,3.0,213.0,2.0,1.0
8750186.0,7.0,0.0,1.0,0.0,12.0,0.0
8959179.0,4.0,10.0,1.0,98.0,34.0,1.0
1884204.0,5.0,227.0,2.0,234.0,6.0,1.0
113558700.0,1.0,59.0,3.0,89.0,87.0,0.0
247662050.0,1.0,1.0,1.0,89.0,84.0,0.0
21371406.0,6.0,1.0,1.0,0.0,60.0,1.0
15890334.0,1.0,0.0,1.0,0.0,29.0,1.0
46430057.0,1.0,7.0,1.0,17.0,6.0,1.0
140494157.0,1.0,1.0,1.0,0.0,56.0,0.0
74104595.0,15.0,0.0,1.0,42.0,6.0,1.0
80561485.0,1.0,3.0,2.0,41.0,56.0,1.0
244361589.0,1.0,22.0,9.0,283.0,71.0,0.0
54501105.0,3.0,15.0,2.0,166.0,11.0,1.0
215884830.0,1.0,20.0,4.0,162.0,79.0,0.0
1540903.0,1.0,237.0,1.0,71.0,49.0,1.0
164051353.0,1.0,17.0,3.0,87.0,14.0,0.0
97042500.0,3.0,35.0,4.0,0.0,2.0,0.0
2645592.0,3.0,74.0,2.0,365.0,56.0,1.0
162280872.0,30.0,5.0,13.0,140.0,28.0,1.0
129273512.0,1.0,81.0,3.0,353.0,34.0,0.0
32604265.0,2.0,23.0,1.0,0.0,15.0,1.0
41059169.0,2.0,17.0,3.0,329.0,12.0,0.0
253429887.0,4.0,9.0,1.0,34.0,8.0,1.0
1960128.0,1.0,8.0,2.0,364.0,95.0,2.0
134031945.0,3.0,0.0,1.0,0.0,27.0,1.0
28907641.0,1.0,78.0,2.0,87.0,37.0,0.0
1120651.0,3.0,10.0,1.0,0.0,64.0,0.0
59591371.0,6.0,48.0,1.0,15.0,4.0,1.0
16098958.0,30.0,2.0,96.0,303.0,5.0,0.0
72157489.0,1.0,5.0,2.0,0.0,21.0,0.0
24530399.0,2.0,2.0,1.0,0.0,11.0,1.0
46935284.0,4.0,2.0,1.0,0.0,68.0,1.0
34313950.0,1.0,0.0,1.0,0.0,6.0,0.0
76583399.0,3.0,1.0,1.0,119.0,86.0,1.0
120762452.0,30.0,1.0,50.0,365.0,5.0,1.0
40812784.0,30.0,29.0,1.0,178.0,39.0,1.0
6105242.0,14.0,1.0,1.0,55.0,4.0,0.0
22541573.0,30.0,1.0,87.0,365.0,5.0,1.0
10129919.0,3.0,225.0,2.0,250.0,84.0,1.0
33723491.0,2.0,7.0,1.0,0.0,22.0,0.0
8366847.0,2.0,1.0,1.0,0.0,52.0,0.0
138197456.0,3.0,0.0,1.0,0.0,30.0,1.0
124898889.0,5.0,7.0,1.0,0.0,14.0,1.0
21820535.0,3.0,0.0,1.0,0.0,15.0,0.0
47453782.0,2.0,44.0,1.0,3.0,12.0,1.0
933378.0,1.0,0.0,1.0,0.0,28.0,2.0
252856825.0,1.0,4.0,1.0,10.0,6.0,1.0
87073749.0,2.0,130.0,2.0,69.0,12.0,1.0
20909506.0,3.0,7.0,2.0,0.0,56.0,0.0
5438325.0,5.0,25.0,1.0,177.0,2.0,1.0
128707088.0,2.0,94.0,1.0,166.0,113.0,1.0
530032.0,3.0,31.0,1.0,0.0,12.0,0.0
6396561.0,3.0,69.0,1.0,142.0,12.0,0.0
39808438.0,2.0,31.0,5.0,0.0,21.0,0.0
13020369.0,4.0,0.0,1.0,0.0,12.0,1.0
16954469.0,2.0,2.0,1.0,364.0,15.0,0.0
1457680.0,2.0,45.0,1.0,118.0,120.0,0.0
204541838.0,3.0,2.0,2.0,364.0,22.0,0.0
221591996.0,5.0,2.0,1.0,0.0,7.0,0.0
40305031.0,1.0,5.0,2.0,363.0,21.0,0.0
32230738.0,3.0,75.0,1.0,110.0,8.0,1.0
232251881.0,1.0,65.0,8.0,346.0,46.0,2.0
138741690.0,1.0,12.0,1.0,39.0,6.0,0.0
10630723.0,3.0,144.0,2.0,260.0,6.0,1.0
216235179.0,30.0,1.0,17.0,339.0,21.0,0.0
10146370.0,6.0,39.0,1.0,351.0,9.0,1.0
219517861.0,2.0,8.0,327.0,357.0,43.0,1.0
207078295.0,1.0,0.0,1.0,364.0,95.0,0.0
19899115.0,2.0,6.0,2.0,0.0,15.0,0.0
77304447.0,5.0,40.0,3.0,45.0,2.0,0.0
11163915.0,26.0,1.0,1.0,0.0,8.0,1.0
104188124.0,2.0,62.0,1.0,40.0,54.0,1.0
28013319.0,2.0,135.0,1.0,151.0,29.0,1.0
7055854.0,5.0,28.0,5.0,267.0,2.0,0.0
10600973.0,5.0,7.0,1.0,80.0,4.0,0.0
2938550.0,1.0,0.0,1.0,0.0,1.0,1.0
31304940.0,2.0,107.0,8.0,84.0,12.0,0.0
802971.0,6.0,3.0,1.0,1.0,12.0,1.0
46632551.0,2.0,103.0,1.0,34.0,7.0,1.0
76838000.0,1.0,5.0,1.0,0.0,2.0,1.0
13713605.0,4.0,68.0,2.0,267.0,0.0,1.0
78104160.0,14.0,3.0,1.0,0.0,90.0,0.0
3129460.0,3.0,24.0,1.0,337.0,4.0,1.0
80315972.0,2.0,1.0,1.0,0.0,14.0,1.0
51826974.0,3.0,0.0,2.0,365.0,100.0,0.0
202507.0,5.0,0.0,1.0,0.0,12.0,0.0
1104166.0,2.0,9.0,4.0,43.0,12.0,0.0
676499.0,4.0,3.0,1.0,0.0,19.0,1.0
55778523.0,1.0,4.0,1.0,0.0,45.0,0.0
42037177.0,3.0,2.0,1.0,365.0,1.0,0.0
34880938.0,2.0,4.0,1.0,55.0,46.0,0.0
60495305.0,2.0,14.0,1.0,0.0,28.0,0.0
2155917.0,5.0,18.0,3.0,254.0,6.0,1.0
914838.0,20.0,5.0,7.0,346.0,7.0,1.0
216235179.0,30.0,0.0,17.0,325.0,21.0,0.0
5397742.0,1.0,0.0,1.0,0.0,113.0,1.0
79675471.0,2.0,0.0,1.0,0.0,28.0,1.0
446512.0,1.0,5.0,1.0,130.0,30.0,0.0
225943653.0,1.0,1.0,1.0,179.0,6.0,1.0
1519189.0,2.0,3.0,2.0,316.0,6.0,0.0
264458360.0,3.0,6.0,1.0,0.0,7.0,1.0
46068130.0,5.0,4.0,2.0,1.0,50.0,1.0
5962196.0,1.0,17.0,1.0,365.0,50.0,0.0
88022215.0,5.0,0.0,1.0,0.0,5.0,1.0
165257273.0,30.0,5.0,3.0,335.0,37.0,0.0
113411637.0,2.0,5.0,1.0,4.0,12.0,0.0
12101562.0,2.0,0.0,1.0,0.0,60.0,1.0
55724558.0,4.0,22.0,5.0,90.0,25.0,2.0
4048448.0,3.0,4.0,1.0,0.0,12.0,1.0
2141311.0,3.0,0.0,2.0,0.0,12.0,1.0
221043708.0,1.0,29.0,1.0,360.0,103.0,1.0
50324962.0,30.0,13.0,1.0,319.0,29.0,1.0
28096614.0,2.0,10.0,2.0,257.0,31.0,0.0
176964342.0,2.0,4.0,1.0,0.0,8.0,0.0
119156699.0,1.0,2.0,1.0,90.0,94.0,2.0
139712252.0,3.0,6.0,1.0,313.0,15.0,1.0
64076428.0,3.0,7.0,1.0,38.0,21.0,1.0
5074654.0,2.0,98.0,2.0,33.0,14.0,1.0
37370465.0,3.0,15.0,1.0,280.0,23.0,0.0
7651357.0,2.0,55.0,1.0,0.0,22.0,0.0
47988409.0,2.0,3.0,1.0,0.0,32.0,1.0
119170289.0,3.0,4.0,2.0,8.0,21.0,0.0
1370474.0,2.0,3.0,1.0,12.0,146.0,1.0
29417940.0,2.0,2.0,2.0,0.0,8.0,1.0
22204359.0,4.0,24.0,1.0,35.0,11.0,1.0
264934283.0,3.0,2.0,2.0,346.0,10.0,1.0
970375.0,3.0,43.0,1.0,7.0,52.0,1.0
152532170.0,2.0,91.0,1.0,224.0,100.0,1.0
36149596.0,1.0,15.0,1.0,43.0,12.0,1.0
9295237.0,5.0,2.0,2.0,0.0,56.0,1.0
6047516.0,1.0,0.0,1.0,0.0,21.0,0.0
134184451.0,1.0,0.0,18.0,362.0,46.0,0.0
35728189.0,30.0,28.0,3.0,320.0,6.0,0.0
9285643.0,5.0,0.0,1.0,0.0,12.0,1.0
1924750.0,2.0,37.0,2.0,228.0,56.0,0.0
7571483.0,4.0,1.0,1.0,0.0,15.0,1.0
310296.0,1.0,45.0,2.0,52.0,24.0,0.0
105626720.0,31.0,0.0,5.0,354.0,7.0,1.0
112901574.0,1.0,14.0,4.0,306.0,6.0,0.0
244559229.0,1.0,3.0,9.0,269.0,14.0,0.0
44513798.0,2.0,0.0,1.0,0.0,6.0,0.0
34075048.0,4.0,26.0,1.0,188.0,28.0,1.0
1384111.0,2.0,95.0,2.0,0.0,39.0,0.0
19575935.0,1.0,2.0,1.0,0.0,20.0,0.0
11160056.0,2.0,4.0,1.0,0.0,60.0,1.0
4382127.0,30.0,0.0,1.0,365.0,23.0,1.0
140057330.0,1.0,20.0,7.0,107.0,44.0,0.0
35996743.0,2.0,3.0,1.0,0.0,38.0,1.0
19338842.0,18.0,0.0,1.0,0.0,49.0,1.0
57148387.0,1.0,4.0,1.0,254.0,68.0,0.0
794727.0,4.0,11.0,1.0,0.0,6.0,1.0
20448671.0,2.0,6.0,3.0,173.0,12.0,0.0
7041731.0,3.0,1.0,1.0,0.0,6.0,1.0
2203415.0,1.0,6.0,1.0,0.0,6.0,1.0
10273704.0,3.0,148.0,2.0,42.0,13.0,0.0
22527661.0,3.0,2.0,1.0,23.0,56.0,0.0
81706032.0,4.0,3.0,1.0,0.0,30.0,1.0
327673.0,3.0,16.0,2.0,6.0,16.0,1.0
59782332.0,3.0,4.0,1.0,0.0,19.0,1.0
22880393.0,3.0,83.0,2.0,355.0,23.0,0.0
126451493.0,1.0,26.0,1.0,360.0,100.0,1.0
16437254.0,30.0,7.0,21.0,342.0,13.0,1.0
272324119.0,2.0,0.0,1.0,54.0,46.0,0.0
43126563.0,3.0,70.0,1.0,338.0,16.0,1.0
21147555.0,20.0,0.0,1.0,0.0,6.0,0.0
163749958.0,2.0,1.0,3.0,345.0,26.0,2.0
144124452.0,1.0,9.0,3.0,30.0,183.0,0.0
12374283.0,1.0,39.0,4.0,0.0,19.0,0.0
153044885.0,3.0,77.0,1.0,17.0,6.0,1.0
3842134.0,20.0,7.0,3.0,342.0,20.0,0.0
8715723.0,1.0,141.0,5.0,209.0,2.0,0.0
2822805.0,30.0,44.0,8.0,99.0,6.0,0.0
5291405.0,2.0,5.0,1.0,0.0,3.0,0.0
19902271.0,3.0,104.0,1.0,288.0,30.0,0.0
626876.0,3.0,0.0,3.0,0.0,30.0,1.0
20899650.0,1.0,22.0,1.0,0.0,4.0,0.0
151421618.0,4.0,4.0,2.0,145.0,95.0,1.0
25752230.0,2.0,0.0,1.0,0.0,21.0,0.0
206714649.0,1.0,66.0,3.0,48.0,160.0,0.0
19407201.0,2.0,2.0,1.0,135.0,103.0,1.0
31304940.0,2.0,97.0,8.0,122.0,12.0,0.0
49292376.0,2.0,1.0,1.0,94.0,4.0,1.0
175311339.0,2.0,34.0,5.0,126.0,83.0,0.0
107434423.0,30.0,0.0,232.0,311.0,1.0,1.0
90279905.0,1.0,9.0,1.0,0.0,19.0,0.0
237817180.0,5.0,9.0,1.0,2.0,16.0,1.0
945063.0,3.0,0.0,1.0,12.0,12.0,1.0
160739637.0,5.0,0.0,1.0,74.0,8.0,1.0
10671580.0,30.0,4.0,1.0,101.0,12.0,1.0
16205633.0,7.0,5.0,1.0,343.0,0.0,0.0
107434423.0,30.0,0.0,232.0,1.0,8.0,1.0
903086.0,5.0,0.0,1.0,0.0,23.0,0.0
158407820.0,2.0,23.0,5.0,156.0,31.0,0.0
215588687.0,2.0,5.0,6.0,352.0,24.0,2.0
67641348.0,3.0,17.0,1.0,0.0,6.0,0.0
6945858.0,30.0,0.0,1.0,0.0,28.0,1.0
43669213.0,1.0,4.0,1.0,363.0,12.0,0.0
208882093.0,1.0,1.0,1.0,65.0,15.0,0.0
195303599.0,4.0,4.0,1.0,301.0,8.0,1.0
1788443.0,2.0,23.0,1.0,227.0,21.0,1.0
47228873.0,1.0,0.0,1.0,0.0,4.0,0.0
29010692.0,2.0,2.0,1.0,0.0,4.0,0.0
105606522.0,3.0,1.0,1.0,0.0,21.0,0.0
29001886.0,6.0,0.0,1.0,9.0,19.0,1.0
159154462.0,1.0,5.0,2.0,83.0,1.0,2.0
34712280.0,2.0,16.0,1.0,10.0,6.0,1.0
10672341.0,4.0,6.0,2.0,0.0,15.0,1.0
19648898.0,3.0,1.0,1.0,0.0,2.0,1.0
26474200.0,3.0,9.0,1.0,365.0,20.0,0.0
62608664.0,2.0,34.0,1.0,315.0,170.0,1.0
214347105.0,3.0,23.0,8.0,326.0,1.0,1.0
107434423.0,30.0,0.0,232.0,337.0,71.0,1.0
133762246.0,15.0,8.0,1.0,44.0,2.0,1.0
1304390.0,4.0,2.0,1.0,364.0,21.0,0.0
15822432.0,5.0,4.0,1.0,167.0,7.0,1.0
35095754.0,6.0,0.0,2.0,0.0,123.0,1.0
196681978.0,30.0,0.0,1.0,146.0,43.0,1.0
2011110.0,1.0,5.0,1.0,0.0,13.0,1.0
229147376.0,15.0,8.0,11.0,330.0,6.0,0.0
260861596.0,1.0,1.0,7.0,292.0,27.0,0.0
75463219.0,1.0,26.0,1.0,284.0,63.0,0.0
224900182.0,1.0,29.0,1.0,362.0,37.0,0.0
34197591.0,3.0,131.0,1.0,140.0,6.0,0.0
219517861.0,29.0,0.0,327.0,342.0,43.0,1.0
120762452.0,30.0,5.0,50.0,344.0,5.0,1.0
4386682.0,7.0,3.0,3.0,0.0,44.0,0.0
149868.0,1.0,59.0,1.0,262.0,2.0,1.0
430188.0,5.0,1.0,6.0,185.0,12.0,0.0
92602590.0,2.0,27.0,1.0,0.0,6.0,1.0
219517861.0,29.0,0.0,327.0,365.0,71.0,1.0
9028198.0,1.0,4.0,1.0,4.0,8.0,1.0
114104868.0,3.0,7.0,1.0,365.0,129.0,0.0
4365496.0,2.0,9.0,2.0,0.0,12.0,0.0
226410657.0,30.0,1.0,27.0,312.0,6.0,0.0
11018460.0,5.0,15.0,2.0,288.0,12.0,0.0
184913.0,3.0,3.0,1.0,192.0,34.0,1.0
13616834.0,15.0,1.0,1.0,0.0,111.0,1.0
57265004.0,1.0,151.0,1.0,37.0,24.0,1.0
26377263.0,30.0,0.0,43.0,361.0,24.0,0.0
81865543.0,4.0,38.0,1.0,149.0,18.0,0.0
68327820.0,2.0,13.0,1.0,23.0,2.0,0.0
2789221.0,2.0,8.0,1.0,0.0,12.0,1.0
65659872.0,15.0,0.0,1.0,0.0,21.0,0.0
5637331.0,6.0,1.0,2.0,0.0,28.0,1.0
59959974.0,4.0,41.0,1.0,120.0,56.0,1.0
18466353.0,5.0,0.0,1.0,214.0,14.0,1.0
199946021.0,1.0,80.0,3.0,19.0,8.0,0.0
107434423.0,30.0,0.0,232.0,342.0,77.0,1.0
25043341.0,1.0,43.0,1.0,343.0,50.0,1.0
145825873.0,30.0,5.0,4.0,32.0,2.0,1.0
86397793.0,2.0,77.0,1.0,264.0,54.0,1.0
8243983.0,1.0,0.0,1.0,0.0,15.0,0.0
9804931.0,2.0,0.0,2.0,0.0,20.0,0.0
7556128.0,2.0,12.0,2.0,0.0,19.0,1.0
269664482.0,3.0,0.0,1.0,365.0,44.0,0.0
180793066.0,2.0,1.0,1.0,90.0,70.0,1.0
256379094.0,10.0,0.0,1.0,52.0,0.0,0.0
258094448.0,3.0,0.0,1.0,105.0,56.0,1.0
129062212.0,7.0,18.0,1.0,242.0,7.0,1.0
44216429.0,4.0,115.0,1.0,268.0,68.0,0.0
234592314.0,2.0,4.0,1.0,87.0,117.0,1.0
12582591.0,1.0,83.0,1.0,0.0,24.0,1.0
120762452.0,30.0,1.0,50.0,364.0,5.0,1.0
4619315.0,3.0,9.0,1.0,2.0,2.0,1.0
6892560.0,5.0,16.0,1.0,17.0,4.0,0.0
209460.0,3.0,225.0,4.0,315.0,15.0,1.0
69852641.0,2.0,24.0,3.0,274.0,7.0,1.0
13023370.0,1.0,6.0,1.0,0.0,23.0,0.0
124999506.0,1.0,3.0,1.0,0.0,8.0,1.0
3939029.0,1.0,21.0,1.0,363.0,19.0,0.0
27264437.0,5.0,4.0,2.0,0.0,6.0,0.0
65690091.0,1.0,0.0,1.0,0.0,28.0,0.0
79105834.0,1.0,76.0,9.0,229.0,25.0,0.0
2881763.0,2.0,3.0,1.0,0.0,14.0,1.0
3241323.0,1.0,3.0,1.0,87.0,54.0,0.0
48978249.0,1.0,0.0,2.0,72.0,37.0,2.0
3343599.0,5.0,0.0,1.0,0.0,27.0,1.0
56066018.0,1.0,1.0,1.0,0.0,15.0,0.0
10787061.0,2.0,5.0,1.0,0.0,23.0,1.0
179483216.0,4.0,20.0,1.0,228.0,30.0,1.0
7202390.0,1.0,0.0,1.0,0.0,14.0,0.0
14856361.0,1.0,59.0,1.0,43.0,21.0,0.0
23120620.0,1.0,9.0,5.0,365.0,37.0,0.0
50760546.0,30.0,1.0,31.0,133.0,1.0,1.0
268135013.0,1.0,4.0,6.0,160.0,21.0,0.0
264809787.0,3.0,2.0,1.0,253.0,72.0,1.0
132699715.0,1.0,2.0,1.0,81.0,7.0,1.0
247064022.0,3.0,10.0,1.0,51.0,37.0,1.0
130023.0,5.0,5.0,2.0,244.0,6.0,1.0
7655962.0,6.0,11.0,1.0,0.0,7.0,1.0
131035061.0,3.0,105.0,2.0,90.0,39.0,0.0
167417.0,2.0,37.0,1.0,23.0,21.0,0.0
30080463.0,3.0,65.0,1.0,138.0,2.0,0.0
77983246.0,2.0,21.0,1.0,16.0,28.0,1.0
10273046.0,14.0,0.0,1.0,53.0,6.0,1.0
16494382.0,7.0,0.0,1.0,89.0,44.0,0.0
262534951.0,1.0,2.0,2.0,179.0,54.0,0.0
20414850.0,2.0,2.0,1.0,0.0,121.0,0.0
123506305.0,1.0,6.0,3.0,365.0,46.0,0.0
32722063.0,2.0,157.0,2.0,342.0,54.0,1.0
1524708.0,3.0,1.0,1.0,0.0,18.0,0.0
8712217.0,4.0,0.0,1.0,0.0,20.0,1.0
219517861.0,29.0,0.0,327.0,326.0,14.0,1.0
9872597.0,5.0,8.0,1.0,0.0,12.0,0.0
71886811.0,6.0,22.0,3.0,90.0,45.0,0.0
84141567.0,4.0,0.0,3.0,0.0,126.0,0.0
167819022.0,5.0,1.0,1.0,54.0,94.0,1.0
74255931.0,15.0,1.0,1.0,0.0,14.0,1.0
1510638.0,7.0,2.0,1.0,157.0,56.0,1.0
3274903.0,3.0,9.0,1.0,112.0,39.0,0.0
7599704.0,1.0,0.0,1.0,7.0,63.0,1.0
209300.0,1.0,8.0,2.0,0.0,13.0,0.0
6565512.0,1.0,0.0,1.0,83.0,2.0,0.0
140226.0,3.0,23.0,1.0,225.0,12.0,1.0
19887805.0,1.0,1.0,1.0,35.0,8.0,0.0
886109.0,2.0,25.0,1.0,200.0,23.0,1.0
43075550.0,1.0,18.0,1.0,31.0,77.0,0.0
26865924.0,1.0,1.0,1.0,0.0,15.0,0.0
347036.0,8.0,15.0,1.0,0.0,19.0,1.0
17122110.0,2.0,193.0,1.0,169.0,52.0,1.0
68094795.0,4.0,55.0,2.0,237.0,28.0,1.0
80597953.0,2.0,1.0,1.0,0.0,2.0,1.0
24260658.0,2.0,32.0,5.0,63.0,4.0,0.0
221591579.0,1.0,13.0,1.0,177.0,43.0,0.0
209386156.0,2.0,60.0,9.0,109.0,4.0,2.0
157141199.0,5.0,2.0,2.0,365.0,18.0,0.0
263760960.0,1.0,8.0,1.0,305.0,21.0,1.0
770831.0,2.0,103.0,1.0,235.0,19.0,1.0
1678322.0,2.0,2.0,1.0,23.0,12.0,1.0
156490310.0,1.0,56.0,1.0,64.0,70.0,1.0
6885157.0,1.0,127.0,15.0,318.0,6.0,0.0
6195809.0,364.0,8.0,1.0,90.0,19.0,0.0
183699341.0,1.0,6.0,1.0,365.0,7.0,0.0
4417252.0,9.0,31.0,1.0,129.0,2.0,0.0
8751800.0,2.0,21.0,1.0,363.0,45.0,1.0
39062378.0,2.0,0.0,1.0,0.0,1.0,2.0
22530714.0,90.0,91.0,1.0,365.0,21.0,1.0
26433326.0,2.0,3.0,1.0,0.0,12.0,1.0
152202371.0,1.0,35.0,1.0,295.0,98.0,0.0
18416970.0,2.0,14.0,1.0,19.0,2.0,0.0
205031545.0,3.0,8.0,49.0,204.0,1.0,1.0
229450463.0,2.0,0.0,1.0,89.0,171.0,0.0
58344344.0,1.0,33.0,1.0,19.0,21.0,0.0
4271676.0,7.0,3.0,3.0,0.0,64.0,0.0
52562602.0,7.0,0.0,1.0,16.0,22.0,1.0
6312248.0,2.0,74.0,2.0,60.0,6.0,1.0
4937803.0,5.0,8.0,1.0,365.0,24.0,0.0
13669059.0,4.0,14.0,1.0,16.0,19.0,1.0
48671504.0,2.0,90.0,1.0,331.0,107.0,1.0
50213378.0,1.0,0.0,1.0,0.0,39.0,1.0
60278.0,180.0,5.0,1.0,180.0,14.0,1.0
173373234.0,30.0,7.0,2.0,188.0,1.0,1.0
69391155.0,7.0,0.0,1.0,0.0,19.0,1.0
20156576.0,7.0,1.0,1.0,0.0,20.0,0.0
16266298.0,2.0,119.0,1.0,0.0,53.0,1.0
43885531.0,30.0,1.0,1.0,115.0,19.0,1.0
946182.0,1.0,19.0,1.0,89.0,6.0,0.0
223422291.0,3.0,15.0,1.0,10.0,44.0,1.0
156436372.0,30.0,6.0,4.0,233.0,12.0,1.0
7245581.0,75.0,16.0,19.0,234.0,14.0,1.0
4135793.0,1.0,8.0,1.0,0.0,64.0,0.0
107434423.0,30.0,0.0,232.0,310.0,77.0,1.0
9794342.0,3.0,35.0,1.0,0.0,14.0,1.0
243131091.0,2.0,13.0,1.0,6.0,8.0,0.0
23772724.0,30.0,13.0,15.0,333.0,28.0,1.0
4685913.0,1.0,3.0,2.0,0.0,19.0,0.0
11134859.0,2.0,0.0,1.0,311.0,64.0,1.0
4498059.0,2.0,0.0,1.0,0.0,21.0,1.0
5817011.0,4.0,112.0,1.0,127.0,12.0,1.0
263113162.0,30.0,0.0,1.0,94.0,2.0,1.0
19912320.0,5.0,6.0,2.0,0.0,12.0,0.0
265273935.0,3.0,3.0,1.0,356.0,15.0,1.0
4073971.0,5.0,0.0,1.0,80.0,6.0,1.0
94087334.0,1.0,20.0,1.0,81.0,8.0,0.0
22688555.0,2.0,3.0,1.0,0.0,28.0,2.0
254164653.0,7.0,4.0,1.0,213.0,7.0,1.0
69203926.0,7.0,0.0,1.0,0.0,12.0,1.0
26802715.0,4.0,0.0,2.0,68.0,37.0,0.0
132711675.0,10.0,0.0,1.0,19.0,5.0,0.0
102383709.0,4.0,131.0,2.0,115.0,2.0,0.0
158461160.0,30.0,2.0,6.0,255.0,6.0,1.0
6072700.0,5.0,5.0,1.0,0.0,123.0,0.0
25330827.0,2.0,58.0,1.0,190.0,11.0,0.0
38352423.0,1.0,1.0,1.0,0.0,25.0,0.0
21222224.0,2.0,2.0,2.0,364.0,6.0,1.0
2362991.0,2.0,6.0,1.0,0.0,6.0,1.0
107948590.0,1.0,1.0,1.0,0.0,21.0,0.0
23714657.0,2.0,5.0,1.0,272.0,6.0,0.0
56142507.0,1.0,22.0,1.0,365.0,22.0,2.0
85518733.0,4.0,0.0,1.0,0.0,25.0,1.0
27331181.0,2.0,26.0,1.0,0.0,5.0,1.0
154201505.0,30.0,0.0,2.0,87.0,6.0,1.0
357117.0,6.0,4.0,1.0,5.0,12.0,0.0
170553.0,6.0,0.0,1.0,105.0,8.0,1.0
187908347.0,4.0,19.0,2.0,94.0,15.0,1.0
127772.0,1.0,320.0,1.0,220.0,2.0,1.0
8920162.0,1.0,0.0,1.0,0.0,11.0,1.0
22382732.0,2.0,126.0,1.0,309.0,14.0,2.0
7460181.0,3.0,208.0,1.0,206.0,6.0,1.0
129301317.0,2.0,1.0,1.0,26.0,30.0,0.0
28513635.0,6.0,0.0,1.0,0.0,12.0,0.0
183423525.0,30.0,1.0,4.0,216.0,8.0,0.0
244559229.0,1.0,0.0,9.0,245.0,14.0,0.0
