host_id,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_encoded,room_type_encoded
0.3917095715706767,0.013013013013013013,0.11532125205930807,0.012269938650306749,0.7698630136986302,0.8318181818181818,0.0
0.6799203846253744,0.0,0.0,0.0,0.24657534246575344,0.01818181818181818,0.5
0.010720829910081836,0.002002002002002002,0.006589785831960461,0.0,0.021917808219178082,0.05454545454545454,0.5
0.16849018865362436,0.001001001001001001,0.10049423393739704,0.0,0.0,0.12272727272727273,0.5
0.019310056590163546,0.001001001001001001,0.011532125205930808,0.0,0.0,0.07272727272727272,0.0
0.4317162426391549,0.0,0.0,0.0,0.0,0.06818181818181818,0.0
0.01257836158740444,0.0,0.0049423393739703465,0.0,0.0,0.10454545454545454,0.5
0.02085367621896233,0.001001001001001001,0.14332784184514002,0.0,0.21095890410958903,0.05454545454545454,0.5
0.08026201988470534,0.006006006006006006,0.0032948929159802307,0.0,0.0,0.05454545454545454,0.5
0.010674887027004613,0.001001001001001001,0.011532125205930808,0.0,0.9835616438356164,0.6772727272727272,0.5
0.09199167939136525,0.029029029029029027,0.013179571663920923,0.10122699386503069,0.9287671232876712,0.12727272727272726,0.5
0.013358070967592004,0.0,0.009884678747940693,0.0,0.0,0.08636363636363636,0.0
0.13601149756829528,0.0,0.6771004942339374,0.012269938650306749,0.4410958904109589,0.46818181818181814,0.0
0.7857777449692444,0.0,0.016474464579901153,0.006134969325153375,0.24383561643835616,0.16818181818181818,0.0
0.7461464946588163,0.002002002002002002,0.014827018121911038,0.0,0.9671232876712329,0.24545454545454545,0.5
0.08966891906362623,0.0,0.0,0.0,0.0,0.17727272727272728,0.0
0.007307955021323268,0.002002002002002002,0.006589785831960461,0.0,0.0,0.3090909090909091,0.5
0.9161442500083161,0.001001001001001001,0.0016474464579901153,0.0,0.0,0.6636363636363636,0.5
0.007797031830201258,0.001001001001001001,0.0,0.003067484662576687,0.0,0.05454545454545454,0.0
0.5880840536401296,0.029029029029029027,0.0016474464579901153,0.015337423312883437,0.12054794520547946,0.01818181818181818,0.0
0.25127069728614193,0.0,0.0,0.0,0.0,0.08181818181818182,0.0
0.12098206876942026,0.001001001001001001,0.0016474464579901153,0.0,0.0,0.02727272727272727,0.5
0.9010294278875269,0.0,0.0016474464579901153,0.0,0.18082191780821918,0.17727272727272728,0.0
0.00045264475512302974,0.002002002002002002,0.2553542009884679,0.006134969325153375,0.5835616438356165,0.00909090909090909,0.5
0.03188897592263748,0.006006006006006006,0.0,0.0,0.0,0.05454545454545454,0.0
0.03265083746060128,0.003003003003003003,0.016474464579901153,0.0,0.2684931506849315,0.15454545454545454,0.5
0.00685977587214879,0.004004004004004004,0.37397034596375617,0.003067484662576687,0.6410958904109589,0.02727272727272727,0.5
0.41395715843468667,0.0,0.09719934102141681,0.006134969325153375,0.24383561643835616,0.39545454545454545,0.0
0.902816519643426,0.0,0.0016474464579901153,0.0,0.24383561643835616,0.3818181818181818,0.0
0.07789827805323275,0.005005005005005005,0.0016474464579901153,0.0,0.0,0.2727272727272727,0.5
0.05791761868373076,0.0,0.0,0.0,0.0,0.1318181818181818,0.5
0.16924689925182873,0.0,0.011532125205930808,0.0,0.04657534246575343,0.02727272727272727,0.5
0.5121474743580806,0.0,0.0016474464579901153,0.0,0.0,0.2545454545454545,0.0
0.2701314555915994,0.014014014014014014,0.0,0.0,0.11506849315068493,0.02727272727272727,0.5
0.2936693546880433,0.0,0.0049423393739703465,0.003067484662576687,0.11232876712328767,0.2545454545454545,0.5
0.8907850435009258,0.0,0.036243822075782535,0.024539877300613498,0.7753424657534247,0.3227272727272727,0.0
0.19866903799456018,0.002002002002002002,0.02471169686985173,0.003067484662576687,0.4547945205479452,0.049999999999999996,0.5
0.7869760766553159,0.0,0.032948929159802305,0.009202453987730062,0.4438356164383562,0.35909090909090907,0.0
0.005608308943378395,0.0,0.3904448105436573,0.0,0.19452054794520549,0.22272727272727272,0.5
0.5980227025938336,0.0,0.02800658978583196,0.006134969325153375,0.23835616438356164,0.06363636363636363,0.0
0.35374912499185485,0.002002002002002002,0.057660626029654036,0.009202453987730062,0.0,0.00909090909090909,0.0
0.009635334061500508,0.002002002002002002,0.12191103789126853,0.003067484662576687,1.0,0.2545454545454545,0.5
0.5915686042384068,0.029029029029029027,0.008237232289950576,0.03680981595092024,0.3835616438356164,0.12727272727272726,0.5
0.4712438179837243,0.0,0.13344316309719934,0.006134969325153375,0.9671232876712329,0.15454545454545454,0.0
0.11884645925294057,0.001001001001001001,0.03789126853377265,0.0,0.0,0.06818181818181818,0.5
0.14966790382178405,0.001001001001001001,0.02800658978583196,0.006134969325153375,0.9013698630136986,0.05454545454545454,0.0
0.9238425500250393,0.003003003003003003,0.014827018121911038,0.0,0.09315068493150686,0.03636363636363636,0.5
0.007136548660751106,0.0,0.013179571663920923,0.003067484662576687,0.9972602739726028,0.4318181818181818,1.0
0.48859017448216063,0.002002002002002002,0.0,0.0,0.0,0.12272727272727273,0.5
0.10537081343746398,0.0,0.128500823723229,0.003067484662576687,0.23835616438356164,0.16818181818181818,0.0
0.004076325407794123,0.002002002002002002,0.016474464579901153,0.0,0.0,0.2909090909090909,0.0
0.21722505605930326,0.005005005005005005,0.07907742998352554,0.0,0.0410958904109589,0.01818181818181818,0.5
0.058678135071821076,0.029029029029029027,0.0032948929159802307,0.2914110429447853,0.8301369863013699,0.022727272727272728,0.0
0.2630334897662438,0.0,0.008237232289950576,0.003067484662576687,0.0,0.09545454545454544,0.0
0.08941404779383118,0.001001001001001001,0.0032948929159802307,0.0,0.0,0.049999999999999996,0.5
0.17108865002453805,0.003003003003003003,0.0032948929159802307,0.0,0.0,0.3090909090909091,0.5
0.1250789323191851,0.0,0.0,0.0,0.0,0.02727272727272727,0.0
0.2791676693774718,0.002002002002002002,0.0016474464579901153,0.0,0.32602739726027397,0.3909090909090909,0.5
0.440217662747414,0.029029029029029027,0.0016474464579901153,0.15030674846625766,1.0,0.022727272727272728,0.5
0.1487697337633074,0.029029029029029027,0.047775947281713346,0.0,0.4876712328767123,0.17727272727272728,0.5
0.02224711660836317,0.013013013013013013,0.0016474464579901153,0.0,0.1506849315068493,0.01818181818181818,0.0
0.08216399618874203,0.029029029029029027,0.0016474464579901153,0.2638036809815951,1.0,0.022727272727272728,0.5
0.036918644406076694,0.002002002002002002,0.37067545304777594,0.003067484662576687,0.684931506849315,0.3818181818181818,0.5
0.12292647744344971,0.001001001001001001,0.011532125205930808,0.0,0.0,0.09999999999999999,0.0
0.03049155476450536,0.001001001001001001,0.0016474464579901153,0.0,0.0,0.23636363636363636,0.0
0.5037750975028605,0.002002002002002002,0.0,0.0,0.0,0.13636363636363635,0.5
0.45529659962333985,0.004004004004004004,0.011532125205930808,0.0,0.0,0.06363636363636363,0.5
0.07953552959124668,0.002002002002002002,0.0,0.0,0.0,0.06818181818181818,0.0
0.17297877880258877,0.001001001001001001,0.07248764415156507,0.0,0.008219178082191782,0.05454545454545454,0.5
0.0033936417973426,0.0,0.0,0.0,0.0,0.12727272727272726,1.0
0.9217535140445586,0.0,0.006589785831960461,0.0,0.0273972602739726,0.02727272727272727,0.5
0.31740911375493214,0.001001001001001001,0.214168039538715,0.003067484662576687,0.18904109589041096,0.05454545454545454,0.5
0.07621447120618295,0.002002002002002002,0.011532125205930808,0.003067484662576687,0.0,0.2545454545454545,0.0
0.019815942304371146,0.004004004004004004,0.04118616144975289,0.0,0.4849315068493151,0.00909090909090909,0.5
0.46917898011939574,0.001001001001001001,0.15485996705107083,0.0,0.4547945205479452,0.5136363636363636,0.5
0.0019232872692409519,0.002002002002002002,0.051070840197693576,0.0,0.0,0.05454545454545454,0.0
0.02330908873842531,0.002002002002002002,0.11367380560131796,0.0,0.38904109589041097,0.05454545454545454,0.0
0.14510849827595712,0.001001001001001001,0.051070840197693576,0.012269938650306749,0.0,0.09545454545454544,0.0
0.047455469478722534,0.003003003003003003,0.0,0.0,0.0,0.05454545454545454,0.5
0.06179680854990383,0.001001001001001001,0.0032948929159802307,0.0,0.9972602739726028,0.06818181818181818,0.0
0.005304928434107933,0.001001001001001001,0.07413509060955518,0.0,0.3232876712328767,0.5454545454545454,0.0
0.7456264174311739,0.002002002002002002,0.0032948929159802307,0.003067484662576687,0.9972602739726028,0.09999999999999999,0.0
0.8077809374218234,0.004004004004004004,0.0032948929159802307,0.0,0.0,0.031818181818181815,0.0
0.14691877472886253,0.0,0.008237232289950576,0.003067484662576687,0.9945205479452055,0.09545454545454544,0.0
0.1174848066871082,0.002002002002002002,0.12355848434925865,0.0,0.3013698630136986,0.03636363636363636,0.5
0.8466404034356003,0.0,0.1070840197693575,0.02147239263803681,0.947945205479452,0.20909090909090908,1.0
0.5057590441051496,0.0,0.019769357495881386,0.0,0.10684931506849316,0.02727272727272727,0.0
0.038744271607267275,0.002002002002002002,0.2372322899505766,0.003067484662576687,0.7123287671232876,0.02727272727272727,0.5
0.788253236311209,0.029029029029029027,0.0016474464579901153,0.049079754601226995,0.9287671232876712,0.09545454545454544,0.0
0.03697861475992128,0.005005005005005005,0.0642504118616145,0.0,0.9616438356164384,0.04090909090909091,0.5
0.8002199010184772,0.001001001001001001,0.013179571663920923,1.0,0.9780821917808219,0.19545454545454544,0.5
0.7548727990372519,0.0,0.0,0.0,0.9972602739726028,0.4318181818181818,0.0
0.07253119932049881,0.001001001001001001,0.009884678747940693,0.003067484662576687,0.0,0.06818181818181818,0.0
0.2817961724288932,0.004004004004004004,0.06589785831960461,0.006134969325153375,0.12328767123287672,0.00909090909090909,0.0
0.04068796578434496,0.025025025025025023,0.0016474464579901153,0.0,0.0,0.03636363636363636,0.5
0.3797977299228863,0.001001001001001001,0.10214168039538715,0.0,0.1095890410958904,0.24545454545454545,0.5
0.10211065862675327,0.001001001001001001,0.22240527182866557,0.0,0.4136986301369863,0.1318181818181818,0.5
0.025712470569150592,0.004004004004004004,0.04612850082372323,0.012269938650306749,0.7315068493150685,0.00909090909090909,0.0
0.038635821177088164,0.004004004004004004,0.011532125205930808,0.0,0.2191780821917808,0.01818181818181818,0.0
0.01070328099005218,0.0,0.0,0.0,0.0,0.004545454545454545,0.5
0.1141099094985717,0.001001001001001001,0.17627677100494235,0.02147239263803681,0.23013698630136986,0.05454545454545454,0.0
0.002918257083111762,0.005005005005005005,0.0049423393739703465,0.0,0.0027397260273972603,0.05454545454545454,0.5
0.16998506938321326,0.001001001001001001,0.1696869851729819,0.0,0.09315068493150686,0.031818181818181815,0.5
0.2800957899816409,0.0,0.008237232289950576,0.0,0.0,0.00909090909090909,0.5
0.049982586870845114,0.003003003003003003,0.11202635914332784,0.003067484662576687,0.7315068493150685,0.0,0.5
0.2847114402900639,0.013013013013013013,0.0049423393739703465,0.0,0.0,0.40909090909090906,0.0
0.011399222893430138,0.002002002002002002,0.03953871499176277,0.0,0.9232876712328767,0.01818181818181818,0.5
0.2927743634119235,0.001001001001001001,0.0016474464579901153,0.0,0.0,0.06363636363636363,0.5
0.18892078060614678,0.002002002002002002,0.0,0.003067484662576687,1.0,0.45454545454545453,0.0
0.0007293300543026797,0.004004004004004004,0.0,0.0,0.0,0.05454545454545454,0.0
0.004016231110600756,0.001001001001001001,0.014827018121911038,0.009202453987730062,0.1178082191780822,0.05454545454545454,0.0
0.002457216988805455,0.003003003003003003,0.0049423393739703465,0.0,0.0,0.08636363636363636,0.5
0.2033257281329985,0.0,0.006589785831960461,0.0,0.0,0.20454545454545453,0.0
0.15323312695854413,0.002002002002002002,0.0032948929159802307,0.0,1.0,0.004545454545454545,0.0
0.12714582618494627,0.001001001001001001,0.006589785831960461,0.0,0.1506849315068493,0.20909090909090908,0.0
0.2205202503837915,0.001001001001001001,0.023064250411861616,0.0,0.0,0.12727272727272726,0.0
0.007850276434678439,0.004004004004004004,0.029654036243822075,0.006134969325153375,0.6958904109589041,0.02727272727272727,0.5
0.0033260562183334997,0.01901901901901902,0.008237232289950576,0.018404907975460124,0.947945205479452,0.031818181818181815,0.5
0.788253236311209,0.029029029029029027,0.0,0.049079754601226995,0.8904109589041096,0.09545454545454544,0.0
0.01966800133603639,0.0,0.0,0.0,0.0,0.5136363636363636,0.5
0.2904394857991453,0.001001001001001001,0.0,0.0,0.0,0.12727272727272726,0.5
0.001618824078365005,0.0,0.008237232289950576,0.0,0.3561643835616438,0.13636363636363635,0.0
0.8236444356955023,0.0,0.0016474464579901153,0.0,0.4904109589041096,0.02727272727272727,0.5
0.005529152888221782,0.001001001001001001,0.0049423393739703465,0.003067484662576687,0.8657534246575342,0.02727272727272727,0.0
0.9640456640105425,0.002002002002002002,0.009884678747940693,0.0,0.0,0.031818181818181815,0.5
0.1679275332402847,0.004004004004004004,0.006589785831960461,0.003067484662576687,0.0027397260273972603,0.22727272727272727,0.5
0.02172565777692111,0.0,0.02800658978583196,0.0,1.0,0.22727272727272727,0.0
0.3208666447031762,0.004004004004004004,0.0,0.0,0.0,0.022727272727272728,0.5
0.6024187544513662,0.029029029029029027,0.008237232289950576,0.006134969325153375,0.9178082191780822,0.16818181818181818,0.0
0.413421056061126,0.001001001001001001,0.008237232289950576,0.0,0.010958904109589041,0.05454545454545454,0.0
0.044106057229929954,0.001001001001001001,0.0,0.0,0.0,0.2727272727272727,0.5
0.2031290045207425,0.003003003003003003,0.036243822075782535,0.012269938650306749,0.24657534246575344,0.11363636363636363,1.0
0.014749294958285317,0.002002002002002002,0.006589785831960461,0.0,0.0,0.05454545454545454,0.5
0.007797031830201258,0.002002002002002002,0.0,0.003067484662576687,0.0,0.05454545454545454,0.5
0.8057822123978892,0.0,0.047775947281713346,0.0,0.9863013698630138,0.46818181818181814,0.5
0.18344535715961943,0.029029029029029027,0.0214168039538715,0.0,0.873972602739726,0.1318181818181818,0.5
0.10241430160429171,0.001001001001001001,0.016474464579901153,0.003067484662576687,0.7041095890410959,0.1409090909090909,0.0
0.6450956172811659,0.001001001001001001,0.006589785831960461,0.0,0.0,0.03636363636363636,0.0
0.4343640626260224,0.0,0.0032948929159802307,0.0,0.24657534246575344,0.42727272727272725,1.0
0.5092971236485276,0.002002002002002002,0.009884678747940693,0.0,0.8575342465753425,0.06818181818181818,0.5
0.23357484970729775,0.002002002002002002,0.011532125205930808,0.0,0.10410958904109589,0.09545454545454544,0.5
0.018490218728113406,0.001001001001001001,0.16144975288303132,0.003067484662576687,0.09041095890410959,0.06363636363636363,0.5
0.13622112951578705,0.002002002002002002,0.02471169686985173,0.0,0.7671232876712328,0.10454545454545454,0.0
0.027883312805216193,0.001001001001001001,0.09060955518945635,0.0,0.0,0.09999999999999999,0.0
0.17492770411806333,0.001001001001001001,0.0049423393739703465,0.0,0.0,0.14545454545454545,0.5
0.43441360351160674,0.002002002002002002,0.006589785831960461,0.003067484662576687,0.021917808219178082,0.09545454545454544,0.0
0.00498702832606761,0.001001001001001001,0.0049423393739703465,0.0,0.03287671232876713,0.6636363636363636,0.5
0.1072310536414966,0.001001001001001001,0.0032948929159802307,0.003067484662576687,0.0,0.03636363636363636,0.5
0.08093471876479516,0.003003003003003003,0.03953871499176277,0.0,0.0958904109589041,0.049999999999999996,0.5
0.9657805901981773,0.002002002002002002,0.0032948929159802307,0.003067484662576687,0.947945205479452,0.045454545454545456,0.5
0.0035285103877740823,0.002002002002002002,0.07084019769357495,0.0,0.019178082191780823,0.23636363636363636,0.5
0.5560307580001559,0.001001001001001001,0.14991762767710048,0.0,0.6136986301369863,0.45454545454545453,0.5
0.13177058268411168,0.0,0.02471169686985173,0.0,0.1178082191780822,0.05454545454545454,0.5
0.03387590081068975,0.004004004004004004,0.0032948929159802307,0.003067484662576687,0.0,0.2545454545454545,0.5
0.02203668267449697,0.0,0.0,0.0,0.0,0.09545454545454544,0.0
0.48914611872770336,0.0,0.0,0.05214723926380368,0.9917808219178083,0.20909090909090908,0.0
0.13023438872006166,0.029029029029029027,0.04612850082372323,0.006134969325153375,0.8767123287671232,0.02727272727272727,0.0
0.03384092691397922,0.004004004004004004,0.0,0.0,0.0,0.05454545454545454,0.5
0.0070075819609569335,0.001001001001001001,0.060955518945634266,0.003067484662576687,0.6246575342465753,0.2545454545454545,0.0
0.02759214071580018,0.003003003003003003,0.0016474464579901153,0.0,0.0,0.06818181818181818,0.5
0.0011222632784565045,0.0,0.07413509060955518,0.003067484662576687,0.14246575342465753,0.10909090909090909,0.0
0.3850419771515905,0.030030030030030033,0.0,0.012269938650306749,0.9698630136986301,0.031818181818181815,0.5
0.4115616761697496,0.0,0.023064250411861616,0.009202453987730062,0.8383561643835616,0.02727272727272727,0.0
0.8915055188965761,0.0,0.0049423393739703465,0.024539877300613498,0.736986301369863,0.06363636363636363,0.0
0.16226138285234656,0.001001001001001001,0.0,0.0,0.0,0.02727272727272727,0.0
0.12420804073361703,0.003003003003003003,0.042833607907743,0.0,0.5150684931506849,0.12727272727272726,0.5
0.00503674054510467,0.001001001001001001,0.15650741350906094,0.003067484662576687,0.0,0.17727272727272728,0.0
0.07135308133645561,0.0,0.0032948929159802307,0.0,0.0,0.09090909090909091,0.0
0.04067389821425887,0.001001001001001001,0.006589785831960461,0.0,0.0,0.2727272727272727,0.5
0.015965685919352067,0.029029029029029027,0.0,0.0,1.0,0.10454545454545454,0.5
0.5105550684399679,0.0,0.032948929159802305,0.018404907975460124,0.29315068493150687,0.19999999999999998,0.0
0.13121337348733295,0.001001001001001001,0.0049423393739703465,0.0,0.0,0.17272727272727273,0.5
0.07048878426612094,0.017017017017017015,0.0,0.0,0.0,0.22272727272727272,0.5
0.20831942023675915,0.0,0.006589785831960461,0.0,0.6958904109589041,0.3090909090909091,0.0
0.002888204466426162,0.003003003003003003,0.018121911037891267,0.0,0.0,0.02727272727272727,0.5
0.07453454670226392,0.001001001001001001,0.009884678747940693,0.006134969325153375,0.473972602739726,0.05454545454545454,0.0
0.025660986689304555,0.002002002002002002,0.0016474464579901153,0.0,0.0,0.02727272727272727,0.5
0.008023425292918688,0.0,0.009884678747940693,0.0,0.0,0.02727272727272727,0.5
0.037442797182658326,0.002002002002002002,0.24382207578253706,0.003067484662576687,0.11506849315068493,0.05909090909090909,0.0
0.08211328148673692,0.002002002002002002,0.0032948929159802307,0.0,0.06301369863013699,0.2545454545454545,0.0
0.2978416778648571,0.003003003003003003,0.0049423393739703465,0.0,0.0,0.13636363636363635,0.5
0.0011856092658589388,0.002002002002002002,0.026359143327841845,0.003067484662576687,0.016438356164383564,0.07272727272727272,0.5
0.21792118387770437,0.002002002002002002,0.006589785831960461,0.0,0.0,0.08636363636363636,0.5
0.08339912811322225,0.002002002002002002,0.13673805601317957,0.003067484662576687,0.9726027397260274,0.10454545454545454,0.0
0.4609564507728461,0.0,0.042833607907743,0.0,0.9863013698630138,0.45454545454545453,0.5
0.0599113568105731,0.029029029029029027,0.011532125205930808,0.06134969325153374,0.936986301369863,0.05909090909090909,0.5
0.9927194437495416,0.001001001001001001,0.0,0.0,0.14794520547945206,0.20909090909090908,0.0
0.15720436663353915,0.002002002002002002,0.11532125205930807,0.0,0.9260273972602739,0.07272727272727272,0.5
0.07708225327185378,0.01901901901901902,0.0,0.0,0.0,0.02727272727272727,0.0
0.5969239994878224,0.001001001001001001,0.0016474464579901153,0.006134969325153375,0.9452054794520548,0.11818181818181818,1.0
0.525381324927058,0.0,0.014827018121911038,0.006134969325153375,0.0821917808219178,0.8318181818181818,0.0
0.045100232348211554,0.0,0.0642504118616145,0.009202453987730062,0.0,0.08636363636363636,0.0
0.5578998054727369,0.002002002002002002,0.12685337726523888,0.0,0.04657534246575343,0.02727272727272727,0.5
0.013997199427126553,0.01901901901901902,0.011532125205930808,0.006134969325153375,0.936986301369863,0.09090909090909091,0.0
0.03176334475708243,0.0,0.23228995057660626,0.012269938650306749,0.5726027397260274,0.00909090909090909,0.0
0.01028134502228474,0.029029029029029027,0.07248764415156507,0.02147239263803681,0.27123287671232876,0.02727272727272727,0.0
0.01928036122195383,0.001001001001001001,0.008237232289950576,0.0,0.0,0.013636363636363636,0.0
0.07254270417957932,0.002002002002002002,0.171334431630972,0.0,0.7890410958904109,0.13636363636363635,0.0
0.0022763216712666967,0.002002002002002002,0.0,0.006134969325153375,0.0,0.13636363636363635,0.5
0.07617854221660832,0.0,0.036243822075782535,0.0,0.0,0.01818181818181818,0.0
0.5519823599451551,0.003003003003003003,0.006589785831960461,0.003067484662576687,0.3972602739726027,0.4318181818181818,0.5
0.09386810149319838,0.001001001001001001,0.0,0.0,0.0,0.09545454545454544,0.0
0.7535471665958094,0.0,0.10873146622734761,0.006134969325153375,0.1315068493150685,0.7272727272727273,0.0
0.07073797965962057,0.001001001001001001,0.0032948929159802307,0.0,0.3698630136986301,0.46818181818181814,0.5
0.1141099094985717,0.001001001001001001,0.1598023064250412,0.02147239263803681,0.33424657534246577,0.05454545454545454,0.0
0.17968117578493278,0.001001001001001001,0.0016474464579901153,0.0,0.25753424657534246,0.01818181818181818,0.5
0.6390697723589017,0.001001001001001001,0.05601317957166392,0.012269938650306749,0.3452054794520548,0.37727272727272726,0.0
0.39163176431078617,0.029029029029029027,0.0,0.7085889570552147,0.852054794520548,0.004545454545454545,0.5
0.3290968111472461,0.0,0.014827018121911038,0.0,0.0,0.08636363636363636,0.0
0.8669281032885543,0.004004004004004004,0.014827018121911038,0.0,0.005479452054794521,0.07272727272727272,0.5
0.0034362382100028665,0.002002002002002002,0.0,0.0,0.03287671232876713,0.05454545454545454,0.5
0.5859501975574959,0.004004004004004004,0.0,0.0,0.20273972602739726,0.03636363636363636,0.5
0.03889321141317746,0.029029029029029027,0.006589785831960461,0.0,0.2767123287671233,0.05454545454545454,0.5
0.059067007328606175,0.006006006006006006,0.008237232289950576,0.0,0.9397260273972603,0.0,0.0
0.39163176431078617,0.029029029029029027,0.0,0.7085889570552147,0.0027397260273972603,0.03636363636363636,0.5
0.0032832155643682925,0.004004004004004004,0.0,0.0,0.0,0.10454545454545454,0.0
0.5774498090953457,0.001001001001001001,0.03789126853377265,0.012269938650306749,0.4273972602739726,0.1409090909090909,0.0
0.785896519151298,0.001001001001001001,0.008237232289950576,0.015337423312883437,0.9643835616438357,0.10909090909090909,1.0
0.246570382734327,0.002002002002002002,0.02800658978583196,0.0,0.0,0.02727272727272727,0.0
0.02531149196350415,0.029029029029029027,0.0,0.0,0.0,0.12727272727272726,0.5
0.15918253893393228,0.0,0.006589785831960461,0.0,0.9945205479452055,0.05454545454545454,0.0
0.7614483509383013,0.0,0.0016474464579901153,0.0,0.1780821917808219,0.06818181818181818,0.0
0.7119494092413438,0.003003003003003003,0.006589785831960461,0.0,0.8246575342465754,0.03636363636363636,0.5
0.006510689430320826,0.001001001001001001,0.03789126853377265,0.0,0.6219178082191781,0.09545454545454544,0.5
0.1721588971958273,0.0,0.0,0.0,0.0,0.01818181818181818,0.0
0.10574647479142658,0.001001001001001001,0.0032948929159802307,0.0,0.0,0.01818181818181818,0.0
0.3849683475116323,0.002002002002002002,0.0016474464579901153,0.0,0.0,0.09545454545454544,0.0
0.10571437346409357,0.005005005005005005,0.0,0.0,0.024657534246575342,0.08636363636363636,0.5
0.5801716123252547,0.0,0.008237232289950576,0.003067484662576687,0.2273972602739726,0.004545454545454545,1.0
0.12653100155794966,0.001001001001001001,0.026359143327841845,0.0,0.0273972602739726,0.02727272727272727,0.5
0.03889598555695448,0.003003003003003003,0.009884678747940693,0.003067484662576687,0.0,0.06818181818181818,0.5
0.07161906011753658,0.002002002002002002,0.0016474464579901153,0.0,0.0,0.00909090909090909,0.5
0.09649996559660723,0.002002002002002002,0.014827018121911038,0.0,1.0,0.09090909090909091,0.0
0.2282242736669141,0.001001001001001001,0.05601317957166392,0.0,0.863013698630137,0.7727272727272727,0.5
0.7813704653024697,0.002002002002002002,0.03789126853377265,0.02147239263803681,0.8931506849315068,0.004545454545454545,0.5
0.39163176431078617,0.029029029029029027,0.0,0.7085889570552147,0.9232876712328767,0.3227272727272727,0.5
